text,label
"There's a flat-topped warty bump that keeps multiplying on my forearm, and mild discomfort when I press on it.",Viral Infections
"There's scaly red patches on my scalp with very sharply defined, distinct edges, and flaky and rough.",Psoriasis Lichen Planus
"When my clothes rub against it, I get a perfectly round, evenly colored brown spot that hasn't changed at all on my scalp.",Melanocytic Nevi
There's a scaly area between my toes with a well-defined ring-shaped border. crumbly and brittle on the nail. no real pain.,Fungal Infections
"I notice no significant pain when I sweat. There's an open sore that bleeds, scabs over, and then reopens a few weeks later on my scalp.",Basal Cell Carcinoma
I've got a ring-shaped rash with a raised border on my scalp.,Fungal Infections
I have a discolored spot on my wrist. rough-feeling in that spot. it showed up recently. occasional mild itching.,Viral Infections
There's a dry patch on my leg -- flaky and thickened -- and some mild discomfort.,Atopic Dermatitis
"A scaly, wart-like bump on my face. with distinct, punched-out looking edges.",Seborrheic Keratoses
I'm concerned about a scaly area on my shoulder that it came on gradually -- mild itching.,Seborrheic Keratoses
"My skin on my shins is doing something weird -- sharply defined, scaly plaques",Psoriasis Lichen Planus
I have a dry patch around my eyes.,Atopic Dermatitis
"I notice occasional mild itching when I sweat. There's a waxy, 'stuck-on' looking growth that appears pasted onto the skin surface on my scalp.",Seborrheic Keratoses
"It started as a rough, cauliflower-like bump with tiny black dots on the surface on my back. Now dry and scaly. it showed up recently.",Viral Infections
"Near my elbow: a perfectly round, evenly colored brown spot that hasn't changed at all. it came on gradually.",Melanocytic Nevi
A skin lesion showed up on my neck and it's been there for a while,Basal Cell Carcinoma
I noticed a rough patch on my hands. dry and cracked to the touch. has been a recurring problem since I was young.,Atopic Dermatitis
"There's sharply defined plaques with very clear, distinct edges on my feet -- flaky and thickened -- that keeps flaking off no matter what I do.",Psoriasis Lichen Planus
"There's raw, weeping patches that crust over as they heal on my fingers with fuzzy borders, and flaky and thickened.",Eczema
"Something on my forearm looks like sharply defined, scaly plaques and it hasn't changed much",Psoriasis Lichen Planus
"I have a slightly raised, uniform-colored bump on my stomach, and dry and rough to the touch.",Melanocytic Nevi
"I noticed a thick, yellowed, crumbly nail that's lifting off the nail bed on my groin and inner thigh. rough and flaky. it showed up recently.",Fungal Infections
A red patch on my leg. it showed up recently. a strange new sensation I never noticed before.,Melanoma
"I've had mild itching for a while now. There's a scaly, wart-like bump on my face with sharp, well-defined, stuck-on looking edges.",Seborrheic Keratoses
There's a red patch on my scalp -- partly flat and partly raised within the same spot -- that it hasn't changed much.,Melanoma
"I have occasional mild itching, and there's raw, inflamed skin on the back of my hands.",Eczema
My skin on my face is doing something weird -- a scaly area,Melanocytic Nevi
Skin irritation triggered by a certain soap or fabric showed up on my neck and it's been there for a while,Eczema
Something doesn't look right on my face: patches on the extensor surface -- the outside of my elbows and knees with fuzzy borders. flaky and rough.,Psoriasis Lichen Planus
A rough-surfaced growth on my ears. mild irritation.,Benign Keratosis-like Lesions
I've noticed a discolored spot on my neck lately.,Psoriasis Lichen Planus
"When my clothes rub against it, I get small rough bumps covering my upper arms and thighs on my back.",Atopic Dermatitis
I've had constant urge to scratch that never really goes away for a while now. There's a discolored spot on the folds of my elbows and knees with poorly defined edges.,Atopic Dermatitis
"So near my knee there's a rough patch, and no significant pain",Seborrheic Keratoses
"I have a symmetric mole with a smooth, even border on my face with rough-feeling in that spot.",Melanocytic Nevi
Something's going on on my back. It's scaly red patches. dry and scaly. some mild discomfort.,Psoriasis Lichen Planus
"I have a small, shiny, pearly bump on my shoulder and honestly it hasn't changed much",Basal Cell Carcinoma
"There's a growth that looks like it could be lifted off with a fingernail on my wrist with fuzzy borders, and rough-feeling in that spot.",Seborrheic Keratoses
Small flat-topped shiny purplish bumps on my leg. with irregular edges.,Psoriasis Lichen Planus
I'm concerned about a slightly raised rough patch that bleeds lightly when I scratch it on my leg that it's been there for several weeks -- occasional mild itching.,Benign Keratosis-like Lesions
"So I've got a plantar wart on my heel that hurts when I walk on my face, with no real pain",Viral Infections
"The skin on my shoulder shows a scaly, wart-like bump, and I've been dealing with no significant pain.",Seborrheic Keratoses
I've had an inflamed patch on my arm for some time. rough and flaky. mild irritation.,Basal Cell Carcinoma
"When I sweat, a skin lesion on my arm gets worse.",Viral Infections
"There's thick red raised plaques on my back, and occasional mild soreness.",Psoriasis Lichen Planus
"I've had a red patch on my neck for a while, with no real pain.",Atopic Dermatitis
"It started as a smooth, pearly bump with a small dimple in the center on my hands. Now hard and firm to the touch. it's been there for a while.",Viral Infections
My skin on my chest is doing something weird -- a raised bump,Viral Infections
"There's skin irritation triggered by a certain soap or fabric on my shoulder with fuzzy borders, and rough and leathery feeling.",Eczema
"I've got a thick, yellowed, crumbly nail that's lifting off the nail bed on my back.",Fungal Infections
"I noticed a hereditary skin condition -- my sibling has it too on my neck, along with itchy and irritated.",Atopic Dermatitis
There's a patch on my back. It looks like a mole that started bleeding on its own without any injury. dry and scaly. it hasn't changed much.,Melanoma
"So on my forearms there's a red patch, and some mild discomfort",Benign Keratosis-like Lesions
"A spot with irregular, notched borders, on my forearm, partly flat and partly raised within the same spot.",Melanoma
"Something doesn't look right on my scalp: a rough, sandpaper-like patch that feels much rougher than it looks with irregular edges. dry and rough to the touch.",Benign Keratosis-like Lesions
"On my toenail: athlete's foot causing cracked, peeling, white skin between my toes. it came on gradually.",Fungal Infections
"A dry, crusty spot on a sun-damaged area that keeps peeling off and returning showed up on my scalp and it's been there for a while",Benign Keratosis-like Lesions
"So I've got a red patch between my toes, with some mild discomfort",Fungal Infections
"Dry, scaly skin, on my arm, dry and scaly.",Psoriasis Lichen Planus
I'm concerned about a raised bump on my neck that it came on gradually -- no significant pain.,Seborrheic Keratoses
"I've had a brown to dark brown raised plaque with a greasy, waxy feel on my face for some time. rough and flaky. mild irritation.",Seborrheic Keratoses
"There's athlete's foot causing cracked, peeling, white skin between my toes near my knee with somewhat defined edges, and peeling and flaking.",Fungal Infections
I've got a red patch on my back.,Psoriasis Lichen Planus
Got a hard lump with visible black specks that look like seeds on my face and it's been there for several weeks,Viral Infections
"I've got a raised bump on my nose -- rough-feeling in that spot -- and no real pain, just occasional bleeding after a minor bump",Basal Cell Carcinoma
"There's red, inflamed areas on my neck -- rough and thickened from scratching -- and itching so bad it keeps me awake.",Atopic Dermatitis
There's a growth that bleeds on my leg.,Basal Cell Carcinoma
The skin on my face has changed. There's a rough-surfaced growth now. rough and flaky. it's been there for a while.,Benign Keratosis-like Lesions
"I developed blistering skin that bursts and leaves raw, wet patches on my back that comes with no significant pain.",Eczema
"Got a mole with an uneven, asymmetrical shape on my feet, flaky and thickened",Melanoma
"I've had a waxy, stuck-on looking growth on my trunk for a while, with mild itching.",Seborrheic Keratoses
"There's thick red raised plaques on my scalp with clear, well-demarcated borders, and covered in thick silvery scales.",Psoriasis Lichen Planus
A mole that started bleeding on its own without any injury on my neck. occasional mild itching.,Melanoma
"I have dry, itchy patches that have been recurring since childhood on my back. dry and scaly. it showed up recently. mild itching.",Atopic Dermatitis
"My skin on my forearm has been off. a waxy, scar-like flat patch with an indistinct border. dry and rough to the touch. occasional mild itching.",Basal Cell Carcinoma
I'm noticing a raised bump on my scalp.,Benign Keratosis-like Lesions
"I have a brown to dark brown raised plaque with a greasy, waxy feel on my wrist with dry and scaly.",Seborrheic Keratoses
"The skin on my feet has changed. There's a small, uniform dark brown spot with no irregular areas now. rough and flaky. it showed up recently.",Melanocytic Nevi
I have a discolored spot on my scalp with blurry borders that blend into surrounding skin.,Atopic Dermatitis
Lately I've had a red patch on my shoulder that comes with some mild discomfort.,Seborrheic Keratoses
A tan to dark brown growth that looks thicker and greasier than a normal mole showed up on my hands and it showed up recently,Seborrheic Keratoses
"A cluster of small flesh-colored bumps on my arm, mild irritation.",Viral Infections
"When the weather changes, I get a flat, pink-red scaly patch with a gritty texture on my sun-exposed skin on my leg.",Benign Keratosis-like Lesions
"So near my knee there's an inflamed patch, and no real pain",Atopic Dermatitis
Something on my feet looks like a growth that bleeds and it showed up recently,Melanoma
"There's a mole with several colors mixed in on my hands, slightly raised and uneven, not sure what it is",Melanoma
A scaly spot that's tender when I rub it firmly on my face. has been there for months without healing completely. tenderness when I press on it.,Benign Keratosis-like Lesions
"Got cracked, dry skin around my eyes, rough and thickened from scratching",Atopic Dermatitis
I've had no real pain for a while now. There's an inflamed patch on my chest with fuzzy borders.,Atopic Dermatitis
Something showed up on my face. It's a slightly raised rough patch that bleeds lightly when I scratch it with fuzzy borders. rough and flaky. mild itching.,Benign Keratosis-like Lesions
I notice itchy and irritated when my clothes rub against it. There's pinpoint bleeding spots when the scale is removed on my wrist.,Psoriasis Lichen Planus
"A hard, rough-surfaced growth showed up on my back and showed up suddenly and multiplied into several bumps",Viral Infections
"So I've got a dry, crusty spot on a sun-damaged area that keeps peeling off and returning on my back, with occasional mild itching",Benign Keratosis-like Lesions
"I have a brown to dark brown raised plaque with a greasy, waxy feel on my face with somewhat defined edges.",Seborrheic Keratoses
"Weird a brown to dark brown raised patch on my forearm, waxy and slightly greasy to the touch, no clue what it is",Seborrheic Keratoses
"Skin prone to frequent infections from all the scratching near my knee. with indistinct, gradually fading edges.",Atopic Dermatitis
Got a mole that has been visibly growing and changing over the past few months on my forearm and it's been there for several weeks,Melanoma
"I noticed a reddish mark on my shoulder, along with mild irritation.",Viral Infections
I have a red patch on the back of my knuckles.,Viral Infections
"I've noticed some mild discomfort and there's white, scaly patches on my arm. with irregular edges. keeps expanding outward from the center.",Fungal Infections
Lately I've had a pigmented spot near my knee that comes with no significant pain.,Melanoma
"I've had skin prone to frequent infections from all the scratching on my feet for a while, with constant urge to scratch that never really goes away.",Atopic Dermatitis
The skin on my shins has changed. There's bumps with a fine white lacy pattern on the surface now. dry and scaly. it showed up recently.,Psoriasis Lichen Planus
"I have scaly, irritated skin on my wrists. dry and scaly. gets noticeably worse in cold, dry weather. a burning, stinging feeling after I sweat.",Atopic Dermatitis
"I've got a small, uniform dark brown spot with no irregular areas on my back.",Melanocytic Nevi
"Occasional mild itching -- a mole with an asymmetrical, uneven shape -- one half doesn't match the other near my elbow.",Melanoma
Something doesn't look right on my arm: a rough patch with somewhat defined edges. flaky and thickened.,Psoriasis Lichen Planus
I've had mild irritation for a while now. There's a discolored spot near my knee with somewhat defined edges.,Atopic Dermatitis
"When I sweat, occasional mild itching and a reddish mark on my forearms appear.",Benign Keratosis-like Lesions
"Something showed up on my hands. It's an open sore that bleeds, scabs over, and then reopens a few weeks later with somewhat defined edges. flaky and thickened. mild irritation but nothing painful.",Basal Cell Carcinoma
"Should I be worried about a small, shiny, pearly bump on my shoulder? dry and scaly. the scab keeps falling off and the raw area underneath comes back.",Basal Cell Carcinoma
"When the weather changes, no discomfort, it just won't go away and a red patch near my elbow appear.",Basal Cell Carcinoma
A discolored spot between my toes. with somewhat defined edges.,Fungal Infections
"When the weather changes, mild irritation and a scaly, wart-like bump on my wrist appear.",Seborrheic Keratoses
"I've noticed a raised, well-defined bump on my shoulder lately.",Seborrheic Keratoses
"There's a skin lesion on my neck -- the center feels soft and tends to crust over -- and no discomfort, it just won't go away.",Basal Cell Carcinoma
There's skin prone to frequent infections from all the scratching near my elbow -- dry and cracked to the touch -- that it hasn't changed much.,Atopic Dermatitis
A skin lesion on my scalp. flaky and thickened.,Eczema
"My skin on my neck is doing something weird -- a raised, warty growth",Viral Infections
I've noticed small flat-topped shiny purplish bumps on my wrists lately.,Psoriasis Lichen Planus
"I've had an open sore that bleeds, scabs over, and then reopens a few weeks later on my neck for a while, with no real pain.",Basal Cell Carcinoma
I've been watching a raised bump on my scalp and it came on gradually. mild irritation.,Atopic Dermatitis
A hard lump with visible black specks that look like seeds showed up on the sole of my foot and has stayed about the same size for weeks,Viral Infections
"When the weather changes, no real pain and a discolored spot on my face appear.",Benign Keratosis-like Lesions
"I developed athlete's foot causing cracked, peeling, white skin between my toes on my feet that comes with mild itching that worsens in humid weather.",Fungal Infections
"I have a stinging sensation where the skin cracks at the edges, along with thick silvery-white scales that flake off in sheets on my elbows and knees with irregular edges.",Psoriasis Lichen Planus
I've got a skin lesion on my feet -- rough and flaky -- and mild irritation,Psoriasis Lichen Planus
I have a scaly area on my leg and honestly it's been there for several weeks,Eczema
"I have a raised, warty growth on my scalp. rough-feeling in that spot. showed up suddenly and multiplied into several bumps. no real pain.",Viral Infections
"The skin on my hands shows a skin lesion, and I've been dealing with no significant pain.",Psoriasis Lichen Planus
"On my ear: a pink growth with a slightly sunken, crater-like center. it's been there for several weeks.",Basal Cell Carcinoma
I've noticed a rough patch on my hands lately.,Eczema
There's skin that leaks clear fluid after scratching on my forearm -- rough-feeling in that spot -- and itching so bad it keeps me awake.,Atopic Dermatitis
"I noticed a smooth, pearly bump with a small dimple in the center on my shoulder. dry and scaly. it showed up recently.",Viral Infections
"When the weather changes, I get skin irritation triggered by a certain soap or fabric on my scalp.",Eczema
"I have mild irritation but nothing painful, and there's a red patch on my scalp.",Basal Cell Carcinoma
"A thick, yellowed, crumbly nail that's lifting off the nail bed on my scalp. it's been there for a while. no real pain.",Fungal Infections
"I have thickened, leathery patches on the folds of my elbows and knees. dry and rough to the touch. it showed up recently. no significant pain.",Atopic Dermatitis
Lately I've had small flat-topped shiny purplish bumps on my shins that comes with a stinging sensation where the skin cracks at the edges.,Psoriasis Lichen Planus
I'm concerned about a discolored spot on my back that it came on gradually -- some mild discomfort.,Seborrheic Keratoses
I have patches that ooze and crust on my wrists.,Eczema
I have a dry patch on my chest.,Basal Cell Carcinoma
"I have a mole with an asymmetrical, uneven shape -- one half doesn't match the other on my wrist and honestly it's been there for several weeks",Melanoma
"I noticed a symmetric mole with a smooth, even border on my hands. rough-feeling in that spot. it's been there for a while.",Melanocytic Nevi
There's a skin lesion on my hands -- rough-feeling in that spot -- that it's been there for several weeks.,Eczema
"I've had a small, uniform dark brown spot with no irregular areas on my arm that it showed up recently.",Melanocytic Nevi
"A discolored spot appeared inside my mouth a while ago. with clear, well-demarcated borders. rough-feeling in that spot. it came on gradually.",Psoriasis Lichen Planus
"I noticed a scaly, reddish-pink patch on my leg, along with tenderness when I press on it.",Benign Keratosis-like Lesions
"There's a waxy, stuck-on looking growth on my leg -- rough-feeling in that spot -- and no real pain.",Seborrheic Keratoses
An inflamed patch on my arm. no discomfort whatsoever.,Melanocytic Nevi
"I've had an inflamed patch near my elbow for a while, with occasional mild itching.",Melanoma
"Should I be worried about a waxy, 'stuck-on' looking growth that appears pasted onto the skin surface on my feet? waxy and slightly greasy to the touch. it came on gradually.",Seborrheic Keratoses
"I have a slightly raised rough patch that bleeds lightly when I scratch it on my forearm with ill-defined, gradual borders.",Benign Keratosis-like Lesions
"I've had a reddish mark on my shoulder for a while, with some mild discomfort.",Psoriasis Lichen Planus
"Weird a raised bump on my feet, dry and rough to the touch, no clue what it is",Basal Cell Carcinoma
"So on my leg there's a mole that started bleeding on its own without any injury, and some mild discomfort",Melanoma
I've noticed occasional mild itching and there's a dry patch on my leg. with irregular edges. it's been there for a while.,Viral Infections
"I've had red, ring-shaped scaly patches on my lower back for some time. dry and scaly. mild itching.",Psoriasis Lichen Planus
"A raised, warty growth showed up on the sole of my foot a while back.",Viral Infections
A rough patch showed up on my face a while back.,Atopic Dermatitis
"There's a waxy, scar-like flat patch with an indistinct border on my forehead with an indistinct, difficult-to-define edge. waxy and scar-like. no real pain.",Basal Cell Carcinoma
"There's a symmetric mole with a smooth, even border on my face with somewhat defined edges, and dry and rough to the touch.",Melanocytic Nevi
I have a single-colored mole that looks exactly the same as it did years ago on my stomach with somewhat defined edges.,Melanocytic Nevi
"A rough, sandpaper-like patch showed up on my ears and it showed up recently",Benign Keratosis-like Lesions
"I've had a waxy, 'stuck-on' looking growth that appears pasted onto the skin surface on my wrist for a while, with no significant pain.",Seborrheic Keratoses
Thick silvery-white scales that flake off in sheets showed up on my scalp and showed up as small dots and then grew into larger plaques,Psoriasis Lichen Planus
A reddish mark showed up on my scalp a while back.,Eczema
I developed an inflamed patch on my leg that comes with no significant pain.,Melanoma
Something on my neck looks like a dry patch and it showed up recently,Basal Cell Carcinoma
"White, scaly patches appeared on my hands a while ago. with fuzzy borders. peeling and flaking. it hasn't changed much.",Fungal Infections
"When the weather changes, mild irritation and small fluid-filled bumps on my back appear.",Eczema
Lately I've had an open sore that won't fully heal on my arm that comes with some mild discomfort.,Basal Cell Carcinoma
"I have a dark brown spot on my arm, and dry and rough to the touch.",Melanocytic Nevi
I'm not sure what an open sore that won't fully heal near my knee is -- rough-feeling in that spot and mild irritation.,Basal Cell Carcinoma
Got a reddish mark near my knee and has lasted for months without going away,Psoriasis Lichen Planus
There's a discolored spot on my arm -- partly flat and partly raised within the same spot -- and no real pain.,Melanoma
I've had an inflamed patch on my scalp that it showed up recently.,Fungal Infections
"My skin on my forearms has been off. a rough, sandpaper-like patch that feels much rougher than it looks. dry and rough to the touch. no real pain.",Benign Keratosis-like Lesions
There's a discolored spot on my back -- feels like it's sitting on top of the skin rather than growing from it -- and no real pain.,Seborrheic Keratoses
There's a pigmented spot on my forearm -- dry and scaly -- that it came on gradually.,Melanocytic Nevi
I've noticed a scaly area on my hands lately.,Seborrheic Keratoses
The skin near my elbow has changed. There's skin prone to frequent infections from all the scratching now. rough-feeling in that spot. it's been there for a while.,Atopic Dermatitis
I noticed a slightly raised rough patch that bleeds lightly when I scratch it on my scalp. dry and rough to the touch. the crust falls off and then regrows.,Benign Keratosis-like Lesions
"So I've got an open sore that bleeds, scabs over, and then reopens a few weeks later on my ear, with mild irritation but nothing painful",Basal Cell Carcinoma
"The skin on my forearm shows a scaly area, and I've been dealing with mild irritation.",Basal Cell Carcinoma
Plaques appearing exactly where my skin was scratched or injured on my wrist flares when the weather changes.,Psoriasis Lichen Planus
"When my clothes rub against it, a dry patch near my knee gets worse.",Atopic Dermatitis
Skin irritation triggered by a certain soap or fabric showed up behind my knees a while back.,Eczema
"I'm not sure what a small, round, evenly colored brown spot on my hands is -- even and smooth to the touch and mild irritation.",Melanocytic Nevi
A raised bump near my knee. it hasn't changed much. mild itching.,Fungal Infections
"It started as red, ring-shaped scaly patches on my leg. Now flaky when I run my hand over it. comes back in the same spots every few months.",Psoriasis Lichen Planus
"I have itching so bad it keeps me awake, and there's a hereditary skin condition -- my sibling has it too around my eyes.",Atopic Dermatitis
"There's a rough-surfaced growth on my face, and occasional mild itching.",Benign Keratosis-like Lesions
I have a skin lesion on my forearm with crumbly and brittle on the nail.,Fungal Infections
I have a pigmented spot on my back and honestly it came on gradually,Melanocytic Nevi
"Something showed up on my ears. It's a rough, sandpaper-like patch with somewhat defined edges. feels dry and crusty when I run my finger over it. no real pain.",Benign Keratosis-like Lesions
"I noticed a ring-shaped rash with a raised scaly outer border and clearer skin in the middle on my arm, along with mild itching.",Fungal Infections
"Small circular bald patches on my scalp, on my toenail, flaky and thickened.",Fungal Infections
"Something on my cheeks looks like dry, red inflamed patches and has been a recurring problem since I was young",Atopic Dermatitis
"I have raw, weeping patches that crust over as they heal on my neck with fuzzy borders.",Eczema
A reddish mark on my leg. with irregular edges.,Psoriasis Lichen Planus
"There's an open sore that bleeds, scabs over, and then reopens a few weeks later on my back -- dry and rough to the touch -- and no real pain.",Basal Cell Carcinoma
"There's a hard, rough-surfaced growth on my neck -- dry and rough to the touch -- and no real pain.",Viral Infections
There's a slightly raised rough patch that bleeds lightly when I scratch it on my arm with somewhat defined edges. rough and flaky. no real pain.,Benign Keratosis-like Lesions
A raised bump on my trunk. with irregular edges.,Seborrheic Keratoses
"When my clothes rub against it, I get patches on the extensor surface -- the outside of my elbows and knees on my shins.",Psoriasis Lichen Planus
"Something on my arm looks like a rough, sandpaper-like patch that feels much rougher than it looks and it showed up recently",Benign Keratosis-like Lesions
"Something doesn't look right on my feet: a flat, pink-red scaly patch with a gritty texture on my sun-exposed skin with irregular edges. dry and scaly.",Benign Keratosis-like Lesions
I have an inflamed patch on my feet.,Eczema
My skin on my neck has been off. a red patch. dry and rough to the touch. mild irritation.,Viral Infections
I have a hereditary skin condition -- my sibling has it too on my scalp. rough and flaky. it came on gradually. no real pain.,Atopic Dermatitis
My skin on my forearm is doing something weird -- a dry patch,Basal Cell Carcinoma
I've had a discolored spot near my knee for some time. rough-feeling in that spot. occasional mild itching.,Atopic Dermatitis
"Lately I've had a growth that bleeds on my scalp that comes with no real pain, just occasional bleeding after a minor bump.",Basal Cell Carcinoma
I'm concerned about pinpoint bleeding spots when the scale is removed on my shins that it's been there for several weeks -- no significant pain.,Psoriasis Lichen Planus
"I'm concerned about a flat, tan-colored mark on my hands that it hasn't changed much -- no itching or pain at all.",Melanocytic Nevi
"There's a flat, slightly rough patch darker than the surrounding skin on my lower lip with irregular edges. dry and rough to the touch. occasional itching.",Benign Keratosis-like Lesions
"Got a scaly area on my neck, dry and cracked to the touch",Atopic Dermatitis
I have bumps with a fine white lacy pattern on the surface on my back and honestly it showed up recently,Psoriasis Lichen Planus
"There's a flat, pink-red scaly patch with a gritty texture on my sun-exposed skin on my bald scalp -- dry and rough to the touch -- and occasional mild itching.",Benign Keratosis-like Lesions
I have a discolored spot on my neck. rough and thickened from scratching. it's been there for several weeks. mild irritation.,Atopic Dermatitis
"A dry, crusty spot on a sun-damaged area that keeps peeling off and returning on my neck. feels tender when pressed.",Benign Keratosis-like Lesions
I've noticed a rough-surfaced growth near my knee lately.,Seborrheic Keratoses
"I have a discolored spot on my chest, and rough and flaky.",Seborrheic Keratoses
I have a slightly raised rough patch that bleeds lightly when I scratch it on my shoulder and honestly keeps coming back in the same spot after it peels off,Benign Keratosis-like Lesions
I developed a discolored spot on my wrist that comes with no real pain.,Melanoma
"Got a rough-surfaced growth on my face, flaky and thickened",Benign Keratosis-like Lesions
I noticed small flat-topped shiny purplish bumps near my knee. dry and scaly. showed up as small dots and then grew into larger plaques.,Psoriasis Lichen Planus
"So near my knee there's a raised, warty growth, and no significant pain",Viral Infections
I've had a dry patch on my wrist for some time. smooth and flat against my skin. mild itching.,Melanocytic Nevi
"I have no discomfort unless I scratch it, and there's a raised, well-defined bump on my scalp.",Seborrheic Keratoses
"I have a thick, yellowed, crumbly nail that's lifting off the nail bed on my neck with soft and macerated where skin touches skin.",Fungal Infections
"I have a soft, dome-shaped mole that's been stable for as long as I can remember on my forearm. slightly raised but soft. stays exactly the same. no significant pain.",Melanocytic Nevi
I'm not sure what a scaly area on the folds of my elbows and knees is -- dry and rough to the touch and some mild discomfort.,Atopic Dermatitis
"When my clothes rub against it, occasional mild itching and red, ring-shaped scaly patches on my upper back and chest appear.",Fungal Infections
"I've noticed no discomfort unless I scratch it and there's a warty, barnacle-like bump with a rough, pitted surface on my scalp. with fuzzy borders. stayed the same size for a long time but got darker recently.",Seborrheic Keratoses
"I have a reddish-brown patch that gets worse in hot, humid weather on my groin and inner thigh and honestly hasn't cleared up even after several weeks",Fungal Infections
Small flat-topped shiny purplish bumps appeared on my forearm a while ago. with fuzzy borders. rough-feeling in that spot. it's been there for a while.,Psoriasis Lichen Planus
There's a skin lesion on my wrist.,Fungal Infections
"Small circular bald patches on my scalp on my feet, mild itching, been there ages",Fungal Infections
"Thickened, leathery patches on my neck flares when I use scented products.",Atopic Dermatitis
A raised bump on my scalp. dry and rough to the touch.,Viral Infections
"There's a dry patch on my wrist with poorly defined edges, and dry and scaly.",Atopic Dermatitis
"My skin on my forearm has been off. a scaly, wart-like bump. rough-feeling in that spot. mild irritation when it catches on something.",Seborrheic Keratoses
Something's going on on my trunk. It's a growth that looks like it could be lifted off with a fingernail. flaky and thickened. mild itching.,Seborrheic Keratoses
"I've been watching a perfectly round, evenly colored brown spot that hasn't changed at all on my scalp and it showed up recently. mild irritation.",Melanocytic Nevi
"There's blistering skin that bursts and leaves raw, wet patches behind my knees with poorly defined borders that fade into normal skin, and dry and cracked to the touch.",Eczema
"My skin on my face is doing something weird -- a dry, crusty spot on a sun-damaged area that keeps peeling off and returning",Benign Keratosis-like Lesions
"I've noticed no discomfort unless I scratch it and there's a tan to dark brown growth that looks thicker and greasier than a normal mole near my knee. with distinct, punched-out looking edges. grew alongside several similar spots in the same area.",Seborrheic Keratoses
"Got a symmetric mole with a smooth, even border on my forearm, dry and rough to the touch",Melanocytic Nevi
"I have no real pain, just occasional bleeding after a minor bump, along with a waxy, scar-like flat patch with an indistinct border near my knee with irregular edges.",Basal Cell Carcinoma
"There's white, scaly patches near my knee -- dry and scaly -- that it came on gradually.",Fungal Infections
I've noticed mild itching and there's a reddish mark near my knee. with fuzzy borders. it's been there for several weeks.,Melanocytic Nevi
"On my hands: cracked, dry skin that stings. it's been there for several weeks.",Eczema
I have a dark brown spot near my knee with feels different from my other moles.,Melanoma
"Lately I've had a raised, warty growth on the sole of my foot that comes with some mild discomfort.",Viral Infections
"I have a waxy, stuck-on looking growth on my hands.",Seborrheic Keratoses
Scaly red patches on the inside of my elbows. with irregular edges.,Eczema
"I have a rough, cauliflower-like bump with tiny black dots on the surface on my face with irregular edges.",Viral Infections
On my scalp: an inflamed patch. it hasn't changed much.,Eczema
"I've had a slightly raised, uniform-colored bump on my neck that it came on gradually.",Melanocytic Nevi
There's a patch on my scalp. It looks like a rough-surfaced growth. waxy and slightly greasy to the touch. it's been there for a while.,Seborrheic Keratoses
"A spot with jagged, notched, irregular borders on my chest, mild irritation.",Melanoma
"So on my hands there's a reddish mark, and occasional mild itching",Benign Keratosis-like Lesions
"I have constant urge to scratch that never really goes away, and there's cracked, dry skin on my scalp.",Atopic Dermatitis
My skin on my forearm is doing something weird -- a rough patch,Melanocytic Nevi
A red patch on my back. feels rough and raised.,Psoriasis Lichen Planus
"I noticed a dry, crusty spot on a sun-damaged area that keeps peeling off and returning near my elbow, along with some mild discomfort.",Benign Keratosis-like Lesions
"There's a smooth, symmetric mole on my leg, and occasional mild itching.",Melanocytic Nevi
Something's going on on my wrist. It's a growth that looks like it could be lifted off with a fingernail. rough-feeling in that spot. no discomfort unless I scratch it.,Seborrheic Keratoses
"A growth that looks like it could be lifted off with a fingernail appeared on my face a while ago. with distinct, punched-out looking edges. dry and rough to the touch. it came on gradually.",Seborrheic Keratoses
I've had an inflamed patch on my leg that keeps expanding outward from the center.,Fungal Infections
"Small circular bald patches on my scalp near my knee, mild irritation.",Fungal Infections
No significant pain -- a scaly area on my feet.,Viral Infections
My skin on my back is doing something weird -- a scaly area,Melanoma
"Got a flat, reddish, scaly patch on my back and it came on gradually",Basal Cell Carcinoma
"I've had a discolored spot near my knee for a while, with occasional mild itching.",Psoriasis Lichen Planus
A rash that keeps expanding outward in a ring shape showed up on my shoulder and it showed up recently,Fungal Infections
"My skin on my hands is doing something weird -- sharply defined plaques with very clear, distinct edges",Psoriasis Lichen Planus
"I've had red, ring-shaped scaly patches near my knee that it's been there for several weeks.",Fungal Infections
I have scaly red patches near my elbow and honestly it's been there for several weeks,Eczema
I'm concerned about a scaly spot that's tender when I rub it firmly on my hands that keeps coming back in the same spot after it peels off -- occasional mild itching.,Benign Keratosis-like Lesions
The skin on my forearm has changed. There's a red patch now. rough and flaky. it hasn't changed much.,Psoriasis Lichen Planus
"A small, shiny, pearly bump showed up near my elbow and it came on gradually",Basal Cell Carcinoma
I developed a bump that keeps bleeding even after a very minor bump or scrape on my cheek that comes with some mild discomfort.,Basal Cell Carcinoma
"I've been watching a thick, yellowed, crumbly nail that's lifting off the nail bed on my wrist and it came on gradually. occasional mild itching.",Fungal Infections
"Should I be worried about a perfectly round, evenly colored brown spot that hasn't changed at all on my face? dry and rough to the touch. it's been there for several weeks.",Melanocytic Nevi
"Thick silvery-white scales that flake off in sheets, on my arms, dry and scaly.",Psoriasis Lichen Planus
A skin lesion near my knee. no real pain.,Benign Keratosis-like Lesions
A small rough bump showed up on my wrist and it showed up recently,Viral Infections
"Weird a rough patch on my feet, rough and flaky, no clue what it is",Eczema
